gender,SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_MonthlyCharges_interaction,tenure_FiberOptic_interaction,MonthlyCharges_FiberOptic_interaction,tenure_squared,Is_Electronic_Check
0,0,1,0,0.7178532386027215,1,1.4919050962302134,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1.0709689050167637,0.7178532386027215,1.4919050962302134,0.5153132721724158,0
1,0,1,1,1.6137012404433893,0,0.82884809316393,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1.3375131960777717,0.0,0.0,2.6040316934085332,0
0,0,0,0,0.5549717837226001,0,0.6477122201458225,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0.3594620061532526,0.5549717837226001,0.6477122201458225,0.30799368072824446,0
0,0,1,1,1.6137012404433893,0,0.9268941161737314,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1.4957301850292293,0.0,0.0,2.6040316934085332,0
1,0,1,1,-1.2774445836787656,0,-1.4976677070686424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.9131875005454333,-0.0,-0.0,1.6318646643702146,0
0,0,0,0,-1.2774445836787656,1,-0.48729513096763954,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6224925257076458,-0.0,-0.0,1.6318646643702146,1
0,1,0,0,1.4100994218432374,1,0.9202469281730669,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1.2976396613698569,1.4100994218432374,0.9202469281730669,1.9883803794826325,0
0,0,1,1,0.6364125111626608,0,0.4948268961305394,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0.3149140275572617,0.0,0.0,0.4050208843643639,1
0,0,0,0,1.6137012404433893,1,1.5002140812310438,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,2.420897323813175,1.6137012404433893,1.5002140812310438,2.6040316934085332,1
1,0,1,0,0.7992939660427822,1,0.5529897911363537,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0.44200140333854593,0.0,0.0,0.6388708441524004,0
0,0,1,1,1.4100994218432374,0,-0.47233895796614456,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.6660448915420977,0.0,-0.0,1.9883803794826325,0
0,0,1,1,-0.1779947632379461,1,0.5413572121351905,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.0963587488011578,-0.1779947632379461,0.5413572121351905,0.03168213574013249,1
0,0,1,1,-0.015113308357824713,0,-0.07683127192660708,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.001161174704150694,-0.0,-0.0,0.00022841208951869432,0
0,1,1,0,-0.21871512695797646,1,0.3469269631157543,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.07587817478300743,-0.21871512695797646,0.3469269631157543,0.04783630676024376,0
1,0,0,0,-1.1960038562387048,0,0.8521132511662559,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,-1.019130734346942,-1.1960038562387048,0.8521132511662559,1.4304252241378523,1
1,0,0,0,-1.2367242199587352,1,0.6942425361504742,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.8585865589828692,-1.2367242199587352,0.6942425361504742,1.529486796232542,1
0,0,0,1,-0.9516816739185228,1,0.2704843011081128,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,-0.2574149524472505,-0.0,0.0,0.9056980084723615,0
1,0,1,1,0.7178532386027215,1,0.19071804510013865,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0.13690756633511444,0.0,0.0,0.5153132721724158,0
0,0,1,1,1.5729808767233588,0,-1.4843733310673135,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.3348908636870354,0.0,-0.0,2.4742688385373866,0
1,1,1,0,-0.015113308357824713,1,0.33695618111475767,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.005092522668262365,-0.015113308357824713,0.33695618111475767,0.00022841208951869432,1
0,0,1,1,-0.6666391278783103,0,1.1944434332004772,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,-0.7962627286087408,-0.6666391278783103,1.1944434332004772,0.4444077268183541,0
0,0,1,1,1.4100994218432374,1,1.3589613362169235,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1.9162705945067973,1.4100994218432374,1.3589613362169235,1.9883803794826325,0
1,0,1,1,1.6137012404433893,1,1.6464522172456624,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,2.656881985300094,1.6137012404433893,1.6464522172456624,2.6040316934085332,0
0,0,0,0,-1.1960038562387048,0,-1.4960059100684764,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.7892288373977907,-0.0,-0.0,1.4304252241378523,1
1,0,1,1,-0.38159658183809786,0,-1.343120586053193,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.5125302246342812,-0.0,-0.0,0.14561595127052013,0
1,0,1,1,1.6137012404433893,0,0.16911468409797886,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0.2729005755061004,0.0,0.0,2.6040316934085332,0
1,0,1,1,-1.0331224013585834,0,-0.196480655938568,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0.20298856708376298,-0.0,-0.0,1.0673418961889258,0
1,0,1,1,-0.9924020376385531,1,-0.34438058895335305,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.34176399820047254,-0.0,-0.0,0.984861804309152,1
1,0,1,1,1.369379058123207,0,-0.47233895796614456,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-0.6468110773745761,0.0,-0.0,1.8751990048264016,0
1,0,0,0,-1.1145631287986442,0,-1.4527991880641573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6192364085649171,-0.0,-0.0,1.242250968077423,0
1,0,0,0,0.6771328748826912,1,1.2941512532104444,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0.8763123586194259,0.6771328748826912,1.2941512532104444,0.4585089302468984,0
1,0,1,0,1.247217966963116,1,-1.4893587220678117,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.8575549574162007,0.0,-0.0,1.5555526571156084,0
0,1,1,1,-0.8295205827584317,1,-1.1786026830367469,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9776751844732934,-0.0,-0.0,0.688104397219888,0
1,0,1,1,-0.21871512695797646,1,-0.3327480099521901,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.07277702324170728,-0.0,-0.0,0.04783630676024376,0
0,0,0,0,0.10704778280226633,0,-0.13997955793291994,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,-0.01498450131436047,0.0,-0.0,0.011459227802881188,1
0,0,1,1,0.880734693482843,1,0.7125223031523015,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0.6275431122665316,0.0,0.0,0.7756936003043173,1
1,0,0,0,-1.2774445836787656,1,1.0199547481830342,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,-1.3029356686638562,-1.2774445836787656,1.0199547481830342,1.6318646643702146,1
1,0,0,0,-1.1145631287986442,1,-0.02697736192162338,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.030067972910097957,-0.0,-0.0,1.242250968077423,0
1,0,0,0,-0.5444780367182193,1,0.019552954083027783,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,-0.010646154051168456,-0.0,0.0,0.29645633246852654,0
1,0,1,1,0.7992939660427822,0,-0.48397153696730727,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,-0.38683552923442005,0.0,-0.0,0.6388708441524004,0
0,0,1,1,1.6137012404433893,1,-0.03196275292212194,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,-0.051578334038413734,0.0,-0.0,2.6040316934085332,0
1,0,0,0,-0.015113308357824713,1,-1.4860351280674797,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.02245890712104336,-0.0,-0.0,0.00022841208951869432,0
0,0,1,0,-0.9924020376385531,0,1.2093996062019723,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,-1.200210633514101,-0.9924020376385531,1.2093996062019723,0.984861804309152,1
1,0,0,0,0.35136996512244845,0,0.00792037508186511,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0027829819162716535,0.0,0.0,0.12346085239015064,0
1,0,0,0,-1.1145631287986442,1,-1.5126238800701375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6859148044665175,-0.0,-0.0,1.242250968077423,0
0,0,0,1,-0.8702409464784621,1,-0.9542600880143203,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.8304362021802025,-0.0,-0.0,0.7573193049277295,0
1,0,0,0,-1.1145631287986442,1,1.0415581091851935,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,-1.1608822649990491,-1.1145631287986442,1.0415581091851935,1.242250968077423,1
0,0,0,0,-0.6666391278783103,0,-1.5192710680708021,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.0128055398294684,-0.0,-0.0,0.4444077268183541,0
1,1,0,0,1.5729808767233588,0,1.3622849302172555,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,2.1428481438801583,1.5729808767233588,1.3622849302172555,2.4742688385373866,0
0,0,0,0,-0.8702409464784621,1,-0.8096837489998675,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0.7046199520778742,-0.0,-0.0,0.7573193049277295,0
0,0,1,1,1.1657772395230555,1,1.1429277261953275,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1.3323991296183515,1.1657772395230555,1.1429277261953275,1.3590365721899953,1
0,0,1,0,1.5729808767233588,1,0.6659919871476498,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1.0475926598342422,0.0,0.0,2.4742688385373866,0
1,0,0,0,-0.9516816739185228,0,-1.4926823160681442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.420558405184309,-0.0,-0.0,0.9056980084723615,0
0,0,0,0,-1.0738427650786138,1,-0.5088984919697991,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5464769637611858,-0.0,-0.0,1.1531382841116828,1
0,0,0,0,-0.2594354906780068,1,0.7989357471609396,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-0.20727228758489835,-0.2594354906780068,0.7989357471609396,0.06730677382333816,0
0,0,0,0,-1.0738427650786138,0,-0.3194536339508612,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.3430429735962041,-0.0,-0.0,1.1531382841116828,0
1,0,0,0,-0.8702409464784621,0,0.6659919871476498,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.5795734972424426,-0.8702409464784621,0.6659919871476498,0.7573193049277295,1
1,0,1,0,-1.2774445836787656,1,0.5247392421335293,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.6703253027071773,-1.2774445836787656,0.5247392421335293,1.6318646643702146,1
0,0,1,0,0.6771328748826912,1,-1.4827115340671475,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.003992723684613,0.0,-0.0,0.4585089302468984,0
0,0,1,1,-1.1960038562387048,1,-0.2014660469390663,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.2409541690402912,-0.0,-0.0,1.4304252241378523,0
0,0,0,0,0.8400143297628127,0,1.15456030519649,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0.969847200940378,0.8400143297628127,1.15456030519649,0.7056240742068673,0
1,0,1,1,-0.38159658183809786,1,1.1661928841976528,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,-0.445015218373737,-0.38159658183809786,1.1661928841976528,0.14561595127052013,1
1,0,0,0,-1.2367242199587352,0,-0.6451658459834212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.797892227617864,-0.0,-0.0,1.529486796232542,1
1,0,0,0,-1.2774445836787656,1,-0.5388108379727895,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6883009865957569,-0.0,-0.0,1.6318646643702146,0
1,0,0,1,-1.1960038562387048,1,-1.2749869090463821,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1.5248892598733397,-0.0,-0.0,1.4304252241378523,0
0,1,1,0,1.4508197855632678,1,1.1778254631988159,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1.7088124859490628,1.4508197855632678,1.1778254631988159,2.1048780501818465,1
1,0,0,0,-0.9924020376385531,1,0.9950277931805424,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,-0.987467609459363,-0.9924020376385531,0.9950277931805424,0.984861804309152,1
0,0,1,0,1.5322605130033284,1,1.0930738161903437,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1.674873846346322,1.5322605130033284,1.0930738161903437,2.347822279709223,1
1,0,1,1,0.26992923768238775,0,1.1711782751981514,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0.31613525901441075,0.26992923768238775,1.1711782751981514,0.07286179335579497,1
0,0,0,0,-1.2774445836787656,1,0.1774236690988095,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.22664890510668775,-1.2774445836787656,0.1774236690988095,1.6318646643702146,1
0,0,0,0,-1.1960038562387048,1,1.1013828011911744,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,-1.3172580774196312,-1.1960038562387048,1.1013828011911744,1.4304252241378523,1
1,0,1,0,1.125056875803025,0,1.2542681252064576,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1.4111229783640946,1.125056875803025,1.2542681252064576,1.2657529737916633,0
0,0,1,0,-1.1145631287986442,0,0.1724382780983114,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.19219334676190467,-1.1145631287986442,0.1724382780983114,1.242250968077423,1
1,1,0,0,-1.1960038562387048,1,0.5513279941361872,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.6593904070392298,-1.1960038562387048,0.5513279941361872,1.4304252241378523,1
0,0,1,0,0.9214550572028734,1,0.042818112085353605,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0.03945496592092855,0.0,0.0,0.8490794224447507,0
1,0,0,0,1.6137012404433893,1,-0.11837619693076015,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,-0.1910238158261386,0.0,-0.0,2.6040316934085332,0
1,1,1,0,1.6137012404433893,0,0.32033821111309646,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0.51693016863462,0.0,0.0,2.6040316934085332,0
0,0,0,0,0.35136996512244845,1,1.3805646972190828,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0.4850889695111527,0.35136996512244845,1.3805646972190828,0.12346085239015064,1
1,0,0,0,1.125056875803025,0,-0.8362725010025254,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,-0.9408541272978833,0.0,-0.0,1.2657529737916633,0
0,0,0,0,-1.0738427650786138,0,0.8155537171626008,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,-0.875776458708029,-1.0738427650786138,0.8155537171626008,1.1531382841116828,1
0,0,1,0,0.5549717837226001,1,1.4669781412277214,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0.814131475719213,0.5549717837226001,1.4669781412277214,0.30799368072824446,0
0,0,0,0,-0.7073594915983407,0,-1.491020519067978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0546875163306189,-0.0,-0.0,0.5003574503542629,0
0,0,1,0,1.0436161483629645,1,1.2409737492051283,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1.2951002443650035,1.0436161483629645,1.2409737492051283,1.089134665123949,0
1,0,1,1,-0.38159658183809786,0,-1.5009913010689746,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.57277314985664,-0.0,-0.0,0.14561595127052013,0
0,1,1,1,-0.055833672077855064,1,1.1346187411944968,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,-0.06334993072924223,-0.055833672077855064,1.1346187411944968,0.003117398937697452,1
1,0,1,0,-0.8702409464784621,1,-0.626886078981594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5455419347071143,-0.0,-0.0,0.7573193049277295,0
0,1,0,0,0.9621754209229036,1,1.1678546811978192,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1.123681069458295,0.9621754209229036,1.1678546811978192,0.9257815406281668,0
0,0,0,1,-0.30015585439803716,0,-1.4860351280674797,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.44604214353059096,-0.0,-0.0,0.09009353692941569,0
0,0,0,0,1.4508197855632678,0,-0.013682985920294679,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,-0.019851546698747138,0.0,-0.0,2.1048780501818465,0
0,0,0,0,0.3106496014024181,0,-1.4993295040688086,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.4657661128098606,0.0,-0.0,0.09650317485148124,0
1,0,0,0,0.14776814652229667,1,0.6693155811479823,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0989035228647312,0.14776814652229667,0.6693155811479823,0.021835425126634937,1
1,0,0,0,-0.015113308357824713,1,1.4420511862252297,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,-0.021794164245188805,-0.015113308357824713,1.4420511862252297,0.00022841208951869432,0
1,0,1,1,1.5729808767233588,0,0.7341256641544608,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1.1547656308268017,0.0,0.0,2.4742688385373866,0
1,0,1,0,-0.62591876415828,1,1.2559299222066236,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,-0.7861101047769745,-0.62591876415828,1.2559299222066236,0.3917742993254285,1
1,0,1,0,-0.5851984004382496,0,0.44663478312572175,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,-0.26136996066525686,-0.5851984004382496,0.44663478312572175,0.34245716787548586,1
0,0,0,0,0.18848851024232702,0,0.8787020031689138,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.16562523152425707,0.18848851024232702,0.8787020031689138,0.035527918493371814,0
1,0,0,0,-1.2367242199587352,0,-1.5093002860698053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8665882189731757,-0.0,-0.0,1.529486796232542,0
0,0,1,1,-0.1779947632379461,1,0.1873944510998066,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.03335523095561495,-0.1779947632379461,0.1873944510998066,0.03168213574013249,0
1,0,0,0,-0.9516816739185228,0,-0.8379342980026917,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0.7974467153569439,-0.0,-0.0,0.9056980084723615,0
0,0,0,0,-1.2774445836787656,0,-0.4856333339674735,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6203696721306101,-0.0,-0.0,1.6318646643702146,1
1,0,1,0,1.3286586944031769,1,-1.4744025490663168,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1.9589777658671685,0.0,-0.0,1.7653339262131544,0
0,0,0,0,-1.1960038562387048,0,-0.6700928009859131,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8014335740169469,-0.0,-0.0,1.4304252241378523,1
0,0,0,0,-1.2774445836787656,1,-0.9991286070188055,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.2763314274346829,-0.0,-0.0,1.6318646643702146,1
1,0,1,0,0.14776814652229667,1,0.9584682591768874,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0.1416310781590209,0.14776814652229667,0.9584682591768874,0.021835425126634937,1
1,0,0,0,-0.38159658183809786,1,0.85876043916692,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,-0.32770004820388043,-0.38159658183809786,0.85876043916692,0.14561595127052013,1
1,0,1,1,-0.4223169455581282,1,-0.22639300194155818,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.09560960107569423,-0.0,-0.0,0.17835160250554702,0
0,0,1,0,1.6137012404433893,0,1.5733331492383529,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,2.538889654556634,1.6137012404433893,1.5733331492383529,2.6040316934085332,0
0,0,1,1,-0.62591876415828,0,0.7806559801591124,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,-0.4886272263339624,-0.62591876415828,0.7806559801591124,0.3917742993254285,1
0,0,0,0,-1.1960038562387048,0,0.6992279271509723,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,-0.836279297262359,-1.1960038562387048,0.6992279271509723,1.4304252241378523,1
1,0,1,0,1.0436161483629645,0,-0.14828854293375057,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,-0.15475631802287687,0.0,-0.0,1.089134665123949,0
1,0,1,1,1.4100994218432374,0,0.5513279941361872,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0.7774272857774294,0.0,0.0,1.9883803794826325,0
1,1,0,0,0.06632741908223598,1,1.1661928841976528,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0.07735056416089921,0.06632741908223598,1.1661928841976528,0.004399326522110562,1
1,0,0,0,-0.9109613101984924,0,-1.4876969250676457,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.3552343400378908,-0.0,-0.0,0.8298505086785538,0
0,0,0,0,1.4915401492832983,1,0.684271754149477,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1.0206187943344553,0.0,0.0,2.2246920169240436,0
1,0,0,0,0.3106496014024181,0,-0.09012564792793624,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,-0.027997496604948064,0.0,-0.0,0.09650317485148124,0
1,0,0,0,-0.5037576729981889,0,-0.012021188920128179,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.006055766157075382,-0.0,-0.0,0.25377179310455017,0
0,0,1,1,0.5549717837226001,0,-1.5076384890696393,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.8366968214878235,0.0,-0.0,0.30799368072824446,0
0,0,1,0,-1.2367242199587352,1,0.32033821111309646,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.39617002426182085,-1.2367242199587352,0.32033821111309646,1.529486796232542,1
0,1,1,0,-1.2774445836787656,1,0.18905624809997262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.24150888014593894,-1.2774445836787656,0.18905624809997262,1.6318646643702146,0
0,0,1,0,1.6137012404433893,1,1.3373579752147637,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,2.1580962235209236,1.6137012404433893,1.3373579752147637,2.6040316934085332,0
1,0,1,1,1.5322605130033284,0,-1.3165318340505352,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,-2.017269743427486,0.0,-0.0,2.347822279709223,0
0,0,0,0,-1.2367242199587352,0,-1.5109620830699715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8686434035719361,-0.0,-0.0,1.529486796232542,0
1,0,0,1,-0.38159658183809786,1,-0.31446824295036285,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.12000000660649097,-0.0,-0.0,0.14561595127052013,0
1,0,1,0,0.14776814652229667,1,1.0182929511828682,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0.15047126201301195,0.14776814652229667,1.0182929511828682,0.021835425126634937,1
1,1,1,0,1.0843365120829946,1,0.966777244177718,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1.0483118649128764,1.0843365120829946,0.966777244177718,1.1757856714363144,0
1,0,0,0,1.4100994218432374,0,-1.4710789550659844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.0743675840242983,0.0,-0.0,1.9883803794826325,0
1,0,1,1,1.6137012404433893,1,1.3556377422165908,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,2.187594306206788,1.6137012404433893,1.3556377422165908,2.6040316934085332,0
0,0,0,0,0.18848851024232702,1,1.2343265612044643,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0.23265637467396394,0.18848851024232702,1.2343265612044643,0.035527918493371814,0
0,0,1,1,1.6137012404433893,0,-1.3397969920528607,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.162032068018023,0.0,-0.0,2.6040316934085332,0
1,0,1,0,1.6137012404433893,0,-1.4976677070686424,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-2.416788236668675,0.0,-0.0,2.6040316934085332,0
1,0,0,0,-1.1960038562387048,1,0.32033821111309646,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.38312573579187165,-1.1960038562387048,0.32033821111309646,1.4304252241378523,1
0,1,1,0,0.880734693482843,1,1.221032185203135,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1.075405407367569,0.880734693482843,1.221032185203135,0.7756936003043173,0
1,0,1,0,1.125056875803025,1,1.0299255301840309,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1.15872479929862,1.125056875803025,1.0299255301840309,1.2657529737916633,1
0,0,1,0,1.0436161483629645,1,1.5251410362335358,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1.591661813944343,1.0436161483629645,1.5251410362335358,1.089134665123949,0
0,0,1,0,-0.055833672077855064,1,0.6344178441444933,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.0354218778703034,-0.055833672077855064,0.6344178441444933,0.003117398937697452,0
0,0,0,0,-1.1960038562387048,1,-0.1499503399339166,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1793411848052689,-0.0,-0.0,1.4304252241378523,1
1,0,0,0,0.9214550572028734,1,-0.18484807693740507,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,-0.17032919530819773,0.0,-0.0,0.8490794224447507,1
0,0,0,0,-1.2774445836787656,0,-0.6767399889865777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8644978334897312,-0.0,-0.0,1.6318646643702146,0
1,0,1,0,0.6771328748826912,1,0.682609957149311,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.4622176427080637,0.6771328748826912,0.682609957149311,0.4585089302468984,0
1,0,0,1,-0.9924020376385531,0,-1.304899255049372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2949846796240267,-0.0,-0.0,0.984861804309152,0
0,1,0,0,0.26992923768238775,1,1.1628692901973208,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0.31389242102722215,0.26992923768238775,1.1628692901973208,0.07286179335579497,1
1,0,1,0,1.369379058123207,1,0.04447990908551963,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0.060909856008934754,0.0,0.0,1.8751990048264016,0
0,0,1,1,-0.7073594915983407,0,-1.4694171580658184,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.039406173875316,-0.0,-0.0,0.5003574503542629,0
0,0,1,0,0.758573602322752,1,1.1329569441943304,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0.8594312304340702,0.758573602322752,1.1329569441943304,0.5754339101409166,1
1,1,0,0,-0.9516816739185228,0,-0.5172074769706297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4922168774465847,-0.0,-0.0,0.9056980084723615,0
0,0,0,0,-1.2774445836787656,0,-1.4577845790646555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8622390146965735,-0.0,-0.0,1.6318646643702146,0
1,0,0,0,-0.30015585439803716,1,-1.504314895069307,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4515289226132215,-0.0,-0.0,0.09009353692941569,0
1,0,1,0,-0.4223169455581282,1,0.7391110551549593,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-0.3121391232412877,-0.4223169455581282,0.7391110551549593,0.17835160250554702,0
